11884.json,FALSE,"Says Hillary Clinton believes that all abortions should be legal, even on the due date of that unborn child.","abortion,candidates-biography",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,the GOP primary debate in New Hampshire
13166.json,barely-true,"The Great Recession emerged in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm.","economy,financial-regulation,history,taxes",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,the first presidential debate at Hofstra University
12057.json,TRUE,"More than once, Ive actually had a conversation with the protesters on substance.","civil-rights,elections",ted-cruz,Senator,Texas,republican,36,33,15,19,8,"an interview on ""Meet the Press"""
5649.json,FALSE,And the #jerseycomeback keeps rolling! Thanks to @GovChristie NJ now has lowest corruption risk of any state.,ethics,new-jersey-republican-state-committee,Political Party,New Jersey,republican,0,1,0,0,1,a tweet
4595.json,barely-true,"Says any attempt to try to compare the Massachusetts health care law with the federal health care law is completely, intellectually dishonest. Governor Romney did not raise one tax in doing what he did.",health-care,chris-christie,Governor of New Jersey,New Jersey,republican,10,17,27,19,8,a news conference with Mitt Romney
8707.json,mostly-true,"Since 2007 David Jolly has given almost $30,000 to keep Democrats in Congress!",elections,kathleen-peters,District 69 state representative,Florida,republican,1,1,0,1,0,a mailing to 13th Congressional District voters
8497.json,FALSE,Passage of a referendum on an aquarium for Clearwater means NO future funding for our neighborhoods.,"city-budget,water",friends-clearwater-pac,,,none,0,1,0,0,0,a flier
3137.json,mostly-true,Says Texas ranks 44th nationally in education funding per pupil.,education,wendy-davis,state senator,Texas,democrat,5,1,8,12,1,a press release
8499.json,mostly-true,Health insurance is more expensive in Massachusetts than anywhere else in the country.,"health-care,states",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,"comments on NBC's ""Meet the Press"""
12324.json,TRUE,"In two years, Gov. McAuliffe has vetoed more bills that the previous three governors issued in each of their four-year terms.",voting-record,kirk-cox,House majority leader,Virginia,republican,0,0,0,1,0,a floor speech.
349.json,FALSE,Everything I have said (on the campaign trail) has been factually accurate.,elections,bill-clinton,former president,Arkansas,democrat,4,2,12,11,3,"Portland, Maine"
12041.json,mostly-true,"When Honduran children came into this country, Secretary Clinton said send them back.",immigration,bernie-s,U.S. Senator,Vermont,independent,18,12,22,41,0,the Democratic debate at Miami Dade College
10997.json,mostly-true,Says Jeb Bush said low-income women should get their life together and find a husband.,welfare,ultraviolet,Liberal advocacy group,"Washington, D.C.",none,2,0,1,1,0,a Facebook post
1086.json,mostly-true,Only about 6.8 percent of the (stimulus) money has actually been spent.,"economy,stimulus",jon-kyl,U.S. Senator,Arizona,republican,0,2,4,3,0,an interview on This Week with George Stephanopolous.
13188.json,FALSE,10 cents on thedollar from the Clinton Foundation goes to charitable causes.,candidates-biography,mike-pence,Governor,Indiana,republican,8,10,12,5,0,the vice presidential debate
5327.json,barely-true,President Obama told people to skip coming here (Las Vegas) for conventions and meetings.,"economy,tourism",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a stump speech in Las Vegas
2461.json,pants-fire,Says John Boehner admits we are not going to be any different than weve been by returning to the same failed economic policies that wrecked our economy.,economy,nancy-pelosi,House Minority Leader,California,democrat,3,7,11,2,3,a blog post
8270.json,half-true,Newark is now home to one-third of all commercial and multi-family development.,"corrections-and-updates,housing",cory-booker,U.S. senator,New Jersey,democrat,0,4,2,8,0,an e-mailed campaign letter
10551.json,barely-true,Says Debbie Wasserman Schultz voted repeatedly to send terminally ill patients to prison.,marijuana,drug-policy-alliance,,Washington D.C.,none,1,0,0,0,0,an article in Politico
12090.json,pants-fire,The right-wing extremists are trying to take this seat so they can push their anti-choice and anti-equality agenda through our State House.,campaign-advertising,brian-sims,"State Rep., 182nd District",Pennsylvania,democrat,0,0,0,0,1,In a fundraising email to supporters
2299.json,mostly-true,We have 50 state lobbyists that just lobby the Legislature for money every year.,"government-efficiency,state-budget",rick-scott,Governor,Florida,republican,28,23,38,34,7,an interview with MSNBC's Chuck Todd.
7472.json,mostly-true,"In Atlanta, since 1994 when the Seven Deadly Sins (mandatory minimum sentences) took effect, the violent crime rate has dropped 62 percent.","crime,criminal-justice",paul-howard,Fulton County District Attorney,Georgia,none,0,0,0,1,0,a news story
4521.json,half-true,"Because of Jim Whelan, the 1990s are the only decade since the 1920s when the population of Atlantic City actually went up.",gambling,jim-whelan,,,democrat,0,0,2,1,0,a debate with Assemblyman Vince Polistina
6170.json,mostly-true,Says TriMets own analysis shows that YouthPass does not actually add to the transit agencys costs.,"city-budget,transportation",sam-adams,Mayor of Portland,Oregon,democrat,3,2,5,2,0,in a press statement
618.json,barely-true,"John McCain offers ""billions in tax breaks for oil and drug companies, but almost nothing for families like yours.""",taxes,barack-obama,President,Illinois,democrat,70,71,160,163,9,a television ad
13528.json,TRUE,We adopted the modern Social Security system at a time when the average person died before they were old enough to get Social Security.,"history,retirement,social-security,workers",newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican,16,15,20,10,11,a radio interview.
5871.json,TRUE,We are coming up on our 40th anniversary of electing a Republican to the United States Senate. 1972 was the last time New Jersey sent a Republican to the United States Senate.,"congress,elections",chris-christie,Governor of New Jersey,New Jersey,republican,10,17,27,19,8,a speech at a Cato Institute event
5717.json,pants-fire,"Sen. Sherrod Browns vote helped pass Barack Obamas job-killing health care law, which slapped small businesses throughout Ohio with a $500 billion tax increase.","health-care,taxes",national-republican-senatorial-committee,,,republican,11,5,7,2,5,a news release
5478.json,barely-true,"President Obamas budget would call for about $25 trillion in debt by the end of his term, if he was re-elected.","deficit,federal-budget",bob-mcdonnell,Governor,Virginia,republican,6,5,7,6,3,a symposium.
9201.json,barely-true,We know that Sunday mornings have usually been given over to conservative white men.,pundits,michael-eric-dyson,,,none,1,0,1,0,0,"a broadcast of ""The Ed Show"""
5218.json,FALSE,"Rob Cornilles has been endorsed by 20 local mayors, including Independent, Democratic and Republican.",bipartisanship,oregon-republican-party,,,organization,1,1,0,0,0,a campaign mailer
10777.json,half-true,Delta has had the most animal deaths among U.S. carriers in the past five years,"public-safety,transportation",bloomberg-bloombergcom,,,none,0,0,1,0,0,a news report
2176.json,mostly-true,Republican candidate for governor Karen Handel has run a 100 percent negative campaign.,"message-machine,campaign-advertising",nathan-deal,,,republican,9,5,11,11,0,a press release
2116.json,FALSE,Attorney General Eric Holder is involved in the dismissal of the criminal charges against the New Black Panther Party for voter intimidation,"civil-rights,crime,elections,pundits",bill-oreilly,Fox News Channel host,,none,4,6,3,5,1,an online column
3332.json,half-true,"Says the state share of Texas public education spending increased 82 percent over the past decade, reaching $20 billion in 2009.",education,rick-perry,Governor,Texas,republican,30,30,42,23,18,his State of the State address.
13122.json,mostly-true,"In Richmond, Va., theres more moving vans coming in than going out.","census,city-government,population",jack-berry,Mayoral candidate,Virginia,none,1,0,0,1,0,a debate.
4019.json,FALSE,Gov. Chris Christie owes the state money for amenities like extra Gorgonzola cheese for his staff on these trips.,state-budget,new-jersey-democratic-state-committee,,New Jersey,democrat,2,2,1,0,0,a press release
1531.json,pants-fire,I'm glad for the wording of it (an ethics report on corporate-sponsored Congressional trips) because clearly the wording exonerates me.,ethics,charles-rangel,U.S. Congressman,New York,democrat,0,0,1,0,1,a press conference
6524.json,half-true,"Paul Ryans Medicare plan could raise future retirees costs more than $6,000.","corrections-and-updates,health-care,medicare,message-machine-2012",barack-obama,President,Illinois,democrat,70,71,160,163,9,a campaign commercial
9845.json,FALSE,"On tax inversions, the Wall Street Journalsurprisingly attacked this tax scheme.",taxes,chris-matthews,Host of MSNBC's Hardball,,none,1,2,2,1,0,"a broadcast of MSNBC's ""Hardball"""
9079.json,mostly-true,Says Stefani Carter repeatedly used her campaign contributors donations to rent margarita machines for our state house office.,"Alcohol,campaign-finance,ethics,public-service",linda-koop,,Texas,republican,0,0,0,1,0,a campaign mail flier
5365.json,TRUE,You may have driven the length of a football field in the five seconds it takes to check a text.,public-safety,greg-walden,U.S. representative,Oregon,republican,3,0,1,0,0,news television interview
739.json,barely-true,I introduced a bill that wouldve helped stop the multimillion-dollar bonus packages that CEOs grab on their way out.. (McCain) opposed that idea.,economy,barack-obama,President,Illinois,democrat,70,71,160,163,9,"a speech in Dunedin, Fla."
3343.json,barely-true,"There are nearly 500,000 registered sex offenders across the country and at any one time about 100,000 are unaccounted for.","children,crime",peter-palumbo,State Representative,Rhode Island,democrat,3,1,1,0,0,a news release
11320.json,barely-true,The government made accommodation to the Fort Hood shooter to let him grow a beard for religious reasons.,"legal-issues,religion",mike-huckabee,author,Arkansas,republican,12,5,9,3,4,the CNN Republican debate
5696.json,barely-true,"Says under the Affordable Care Act, New Jerseys new (Medicaid) enrollees wont qualify for the matching federal funds simply because we added them onto the rolls before 2014.","health-care,medicaid",amy-handlin,State Assemblywoman,New Jersey,republican,1,0,0,0,0,an opinion piece in the Times of Trenton
6921.json,barely-true,"Says the Obama administration watered down sanctions against Iran, delayed them and tried to stop Congress from putting the tough sanctions in place.","foreign-policy,nuclear,terrorism,trade",paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,the vice presidential debate
9493.json,TRUE,Says Central Texas river water sent to downstream rice farmers in 2011 equaled about three years worth of Austins water use.,water,austin-water-utility,,,none,0,0,0,0,0,as quoted in a StateImpact Texas news story
3768.json,FALSE,Wisconsin is one of the few states in the country that do not currently require a photographic identification to vote.,elections,terry-moulton,"State Senator, District 23",Wisconsin,republican,0,1,0,0,0,letters to constituents
8596.json,mostly-true,"These 60 acres (the Atlanta Braves want to build a stadium on) have produced zero SPLOST money for parks and recreation, have produced zero money for education.","baseball,sports",john-loud,"owner, Loud Security",Georgia,none,0,0,0,1,0,newspaper article 
13126.json,FALSE,You will learn more about Donald Trump by going down to the Federal Elections to see the financial disclosure form than by looking at tax returns.,"candidates-biography,economy,income,job-accomplishments,taxes,transparency,wealth",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a Presidential debate at Hofstra University
7850.json,TRUE,Cuyahoga County passed a program to guarantee a college savings account for every single child who enters kindergarten in this county -- the first county in the United States to do so.,education,ed-fitzgerald,Cuyahoga County executive,Ohio,democrat,1,1,0,1,0,a campaign speech
8828.json,FALSE,"Over half of the young people in medical, dental and law schools are women.","education,health-care,legal-issues,women",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,7,8,10,12,3,an interview with CNN
9421.json,pants-fire,Ken Block supports Obamacare.,"economy,health-care,message-machine-2014",allan-fung,"mayor, city of Cranston, R.I.",Rhode Island,republican,2,2,0,2,1,a TV commercial
13299.json,barely-true,Says Hillary Clinton wants to have open borders.,"crime,foreign-policy,homeland-security,human-rights,immigration",donald-trump,President-Elect,New York,republican,63,114,51,37,61,the third 2016 presidential debate
2101.json,barely-true,GOP candidate for governor Nathan Deal is a former Clinton Democrat.,voting-record,karen-handel,,,republican,2,0,3,3,1,an interview on WSB-TV 
698.json,FALSE,My opponent promises to bring back old jobs by wishing away the global economy.,economy,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,"St. Paul, Minn."
12318.json,mostly-true,Kelly Ayotte has voted four times against the federal Paycheck Fairness Act.,"congress,labor,voting-record,women",maggie-hassan,Candidate for governor,New Hampshire,democrat,1,2,2,4,0,a press release
243.json,mostly-true,One out of every four homeless people on our streets is a veteran.,poverty,john-edwards,former senator,North Carolina,democrat,0,2,4,4,1,a TV ad airing in Iowa and New Hampshire.
4868.json,TRUE,"Its legal to sign a recall petition (against Gov. Scott Walker) even if you have already signed another recall petition, but only one signature counts",elections,one-wisconsin-now,,Wisconsin,organization,0,2,2,1,1,a website alert
10575.json,half-true,"Education funding of $7,176 per student is a historic level.","education,state-budget",rick-scott,Governor,Florida,republican,28,23,38,34,7,the State of the State address
9586.json,FALSE,I co-sponsored the Rebuild America Jobs Act for transportation and infrastructure.,"economy,jobs",jeff-merkley,U.S. Senator,Oregon,democrat,0,1,3,6,0,an economic issues statement
4128.json,FALSE,"Says a new report proves the stimulus supported by N.J. Democrats cost $278,000 per job.",stimulus,national-republican-congressional-committee,,,republican,18,9,8,5,8,a press release
12276.json,pants-fire,Says its absurd to say theres enough data to establish a link between playing football and Chronic Traumatic Encephalopathy.,"health-care,science,sports",jerry-jones,"Owner, president, general manager, Dallas Cowboys",Texas,none,0,1,0,0,1,remarks to reporters at NFL annual meeting
12001.json,FALSE,The wives of the 9/11 hijackers knew exactly what was happening and went back to Saudi Arabia two days before the attacks to watch their husbands on television flying the planes.,"history,terrorism",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a GOP debate hosted by Fox
11183.json,pants-fire,Says Jill McCabe supports late term abortions. Larger baby parts are more profitable.,abortion,dick-black,,,republican,0,0,0,0,1,a tweet
13531.json,FALSE,"Says U.S. Rep. Nancy Pelosi said, Employers cutting hours is a good thing. It then gives that person time to pursue their dreams and passions.",fake-news,turning-point-usa,,,organization,0,1,0,0,0,a Facebook post
10678.json,half-true,Florida has a law like (Indianas Religious Freedom Restoration Act).,"civil-rights,gays-and-lesbians,marriage,religion",jeb-bush,,Florida,republican,17,5,17,24,2,an interview with Hugh Hewitt
3312.json,FALSE,The things I said (during the prank call by a blogger posing as GOP contributor David Koch) are the things Ive said publicly all along about the Wisconsin budget debate.,"candidates-biography,labor,state-budget",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a news conference
13151.json,pants-fire,Say photographs of Hillary Clinton at the debate show what could be an earpiece.,candidates-biography,blog-posting,,,none,7,19,3,5,44,Internet posts
6908.json,barely-true,Says Joe Biden went to China and said that he sympathized and wouldnt second-guess their one-child policy of forced abortions and sterilizations.,"abortion,china",paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,the vice presidential debate
909.json,FALSE,On whether to seat Roland Burris as the new senator from Illinois.,ethics,harry-reid,Senate Democratic Leader,Nevada,democrat,4,5,3,7,3,public statements.
10087.json,pants-fire,2014 Federal Tax Refunds To Be Delayed Until October 2015.,taxes,chain-email,,,none,11,43,8,5,105,a chain email
11592.json,mostly-true,Forty-five states allow open carry of firearms.,guns,marion-hammer,"Executive director, Unified Sportsmen of Florida",Florida,none,0,1,0,2,0,a column on the National Rifle Association Institute for Legislative Action website
298.json,FALSE,"Obama ""remains silent"" and ""is never asked how he feels about his church honoring Farrakhan.""",religion,chain-email,,,none,11,43,8,5,105,
13187.json,half-true,"When Donald Trump spoke in Phoenix, he looked the audience in the eye and he said no, were building a wall and were deporting everybody. He said, quote, they will all be gone. They will all be gone. This is one of the ones where you can go to the tape on it and see what Donald Trump has said.",immigration,tim-kaine,U.S. Senator,Virginia,democrat,8,3,15,15,0,a vice presidential debate in Virginia
124.json,half-true,"John Edwards never -- has ever from the beginning of his political career has never taken PAC money or the money of Washington lobbyists. Ever. -Joe Trippi, senior campaign adviser",ethics,john-edwards,former senator,North Carolina,democrat,0,2,4,4,1,a television interview.
11916.json,mostly-true,"When Jeb (Bush) was governor, his first four years as governor, his Medicaid program grew twice as fast as mine.","health-care,state-budget",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,9,8,10,18,3,"the Republican debate in Charleston, S.C."
12464.json,half-true,The University of Wisconsin System had a jobs-for-life tenure program for professors.,education,scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a radio interview
6291.json,half-true,"Unemployment among Oregon high school graduates aged 18 to 20 increased more than 200 percent from 2008 to 2011, while the U.S. average increased only 30 percent.","economy,jobs,workers",cascade-policy-institute,,,organization,0,0,1,0,0,a website
1606.json,mostly-true,"Hospitals, doctors, MRIs, surgeries and so forth are more extensively used and far more expensive in this country than they are in many other countries.''	health-care	mitt-romney	Former governor	Massachusetts	republican	34	32	58	33	19	a Fox News Sunday interview
9874.json	barely-true	Obamacare cuts seniors Medicare.	health-care,medicare	ed-gillespie	Republican strategist	Washington, D.C.	republican	2	3	2	2	1	a campaign email.
3072.json	mostly-true	The refusal of many federal employees to fly coach costs taxpayers $146 million annually.	government-efficiency,transparency	newsmax	Magazine and website	Florida	none	0	0	0	1	0	an e-mail solicitation
2436.json	mostly-true	Florida spends more than $300 million a year just on children repeating pre-K through 3rd grade.	education	alex-sink		Florida	democrat	1	2	2	4	0	figures cites on campaign website
9721.json	true	Milwaukee County Sheriff David A. Clarke Jr. advised citizens to point that barrel center mass and pull the trigger because 911 is not our best option.	crime,criminal-justice,guns,legal-issues	greater-wisconsin-political-fund		Wisconsin	none	3	3	3	1	1	a campaign TV ad
3627.json	false	Almost 37 percent of the total income from Planned Parenthood is from abortions.	abortion	ronald-renuart	State Representative	Florida	republican	0	1	0	0	0	comments during a committee hearing
11900.json	half-true	The United States has the highest rate of childhood poverty of almost any major country on Earth.	children,poverty	bernie-s	U.S. Senator	Vermont	independent	18	12	22	41	0	comments during the PBS Democratic debate
4611.json	true	Under Governor Almond the RI DMV had a program that allowed undocumented [people to] use their Personal Tax Identification Number . . . to apply [for] and receive a RI drivers license.	civil-rights,homeland-security,immigration,public-safety,transportation,workers	david-quiroa	prresident, Guatemalan-American Alliance of Rhode Island	Rhode Island	newsmaker	0	0	0	0	0	a news release
3168.json	pants-fire	Illegal aliens cost the state of Rhode Island $400 million a year.	census,crime,education,health-care,immigration,state-budget,taxes	terry-gorman	President, Rhode Islanders for Immigration Law Enforcement	Rhode Island	newsmaker	1	0	0	0	1	a radio interview
6832.json	pants-fire	Says Eric Cantor voted to assure Congress would be paid if the government shut down and against guaranteeing troops would be paid.	congressional-rules,federal-budget,military	wayne-powell	lawyer	Virginia	democrat	1	1	0	0	1	a debate.
5893.json	mostly-true	If Congress froze the current spending level and then cut it by 2 percent annually, we could balance the budget in five years.	deficit,federal-budget	jamie-radtke		Virginia	republican	1	1	1	2	0	a statement
3304.json	true	Every (Wisconsin) legislator that votes for this bill will have to give up the same amount of pay as other state employees.	labor,state-budget	jeff-fitzgerald	Incoming speaker of state Assembly	Wisconsin	republican	2	0	1	2	2	an interview on the Fox News Channel
1638.json	half-true	Marco Rubio controlled funds that out of the $600,000 that were raised, only $4,000 went to candidates to try to improve their chances to be elected to office.""","elections,ethics,states",charlie-crist,,Florida,democrat,15,9,20,19,2,a debate on Fox News Sunday
11056.json,mostly-true,Says Hillary Clintons campaign hasnt been clear about when she wiped herserverof her work emails.,"elections,transparency",brianna-keilar,CNN Senior Political Correspondent,,none,0,0,0,1,0,"comments on CNN's ""State of the Union"""
6941.json,FALSE,Says Rep. Jon Runyan voted to redefine rape.,"abortion,crime,voting-record,women",shelley-adler,,,democrat,1,2,0,0,0,a campaign event
12268.json,mostly-true,Ted Cruz is mathematically out of winning the race.,elections,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a tweet
1690.json,TRUE,John Paul Stevens is the only Protestant on the U.S. Supreme Court.,"religion,supreme-court,colbert-report",stephen-colbert,,,none,1,0,0,2,0,"an interview on Comedy Central's ""The Colbert Report"""
8401.json,mostly-true,Eighty percent of the antibiotics in this country are fed to livestock.,"agriculture,animals,consumer-safety,drugs,environment,food-safety,public-health,science",louise-slaughter,,New York,democrat,1,0,0,1,0,an interview on MSNBC
6542.json,FALSE,"This year, Eric Cantor has received more money from oil companies than any other member of Congress.","campaign-finance,energy",wayne-powell,lawyer,Virginia,democrat,1,1,0,0,1,website posting.
8658.json,TRUE,Says Rep. Steve Stockman basically wants gun-filled zones in schools.,"elections,guns",howard-fineman,"Editorial director, Huffington Post",,none,0,0,0,0,0,"comments on MSNBC's ""All In with Chris Hayes"""
4891.json,TRUE,Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations.,"deficit,federal-budget,military",alan-simpson,Co-chairman of the Bowles-Simpson commission,Wyoming,republican,0,0,0,0,0,a speech at the City Club of Cleveland
11105.json,FALSE,"The Iran deal says that if any other country tries to undermine (Irans) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies.","foreign-policy,israel,terrorism",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,an interview on Fox News
8793.json,barely-true,"Rick Scotts Administration spent over $100,000 of taxpayer money during their first voter purge attempt in 2012.",elections,florida-all,,Florida,none,1,0,0,0,0,
3956.json,TRUE,We are number one in the world when it comes to energy resources. ... The Russians are second; Saudi Arabia is number three.,energy,george-allen,consultant,Virginia,republican,2,8,3,4,1,a press conference.
7160.json,half-true,The Agriculture Department estimates that roughly 42 percent of the corn crop will be used to make ethanol -- more than the amount of corn used to feed livestock and poultry in the United States.,"agriculture,energy",bob-goodlatte,U.S. Congressman,Virginia,republican,0,1,4,3,0,a statement.
10377.json,barely-true,"In 1913, it was legal to mail children.","children,history",facebook-posts,Social media posting,,none,14,18,15,11,36,a Facebook post
5495.json,FALSE,"Tonight in Ohio, more people came out to vote for Barack Obama in an unopposed race than voted for (Mitt) Romney and (Rick) Santorum combined.",elections,david-axelrod,,,democrat,2,1,6,7,0,an interview on NBC
918.json,mostly-true,"Democrats compare the infrastructure programs in the stimulus to the Eisenhower interstate program, ""but he proposed a $500 billion highway system, and they're going to put $30 billion"" into roads and bridges.","stimulus,transportation",john-mica,U.S. Representative,Florida,republican,0,1,1,1,1,a comment quoted in the Washington Post.
9532.json,half-true,Congressman (Tom) Cotton is the only Arkansan in Congress -- Democrat or Republican -- to vote against disaster relief five times.,"bipartisanship,congress,environment,federal-budget,homeland-security,infrastructure,public-safety,voting-record,weather",senate-majority-pac,political action committee,"Washington, D.C. ",democrat,3,4,4,1,0,a television ad
516.json,TRUE,The U.S. Navy has sailed ships around the world for 60 years with nuclear power plants on them and we've never had an accident.,military,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,"a speech in Nashville, Tenn."
11352.json,TRUE,No openly gay man has ever been elected to the Georgia Legislature.,"elections,gays-and-lesbians,states",georgia-voice,,,none,0,0,0,0,0,a news story
9418.json,pants-fire,"U.S. Reps. Eric Cantor and Luis Gutierrez were touring the country last year joined at the hip, working together in a bipartisan fashion indeed for the goal of immigration reform.",immigration,laura-ingraham,Political commentator and radio talk show host,,none,2,5,1,0,1,a speech.
11063.json,FALSE,The $5 billion website for Obamacare never worked. Still doesnt work.,"government-efficiency,health-care",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech in Phoenix
11579.json,mostly-true,It takes almost a year for a refugee to be processed in the United States.,terrorism,jeb-bush,,Florida,republican,17,5,17,24,2,"comments on CNN's ""State of the Union"""
2832.json,TRUE,"Congressman Ryan has secured a grand total of $116,838,763 to date (for the Mahoning Valley) and has an additional $27,095,000 pending in FY2010 spending bills.",federal-budget,tim-ryan,U.S. representative ,Ohio,democrat,0,0,0,5,1,a website posting
1073.json,FALSE,"In North Carolina, they used stimulus money to hire one new state worker. His job, apply for more stimulus funds from the taxpayers by the way of the federal government.","economy,stimulus",john-boehner,Speaker of the House of Representatives,Ohio,republican,13,22,11,4,2,a Web ad
196.json,mostly-true,"If Sen. Hillary Clinton could enact all of her campaign proposals, taxpayers would be faced with financing more than $777.6-billion in new spending over one White House term.",federal-budget,republican-national-committee-republican,,,republican,6,6,11,5,2,"Web ""Spend-O-Meter"""
11411.json,FALSE,"Dan Gecker voted to double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.","county-government,taxes",glen-sturtevant,,,republican,0,1,0,0,0,a TV ad
113.json,half-true,"A lot of people don't know that 50,000 Americans now make their living off eBay.",economy,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,"Dearborn, Mich."
11992.json,pants-fire,I dont know anything about David Duke.,candidates-biography,donald-trump,President-Elect,New York,republican,63,114,51,37,61,comments on CNN's State of the Union
2324.json,pants-fire,80 to 85 percent of my campaign funds go to donations to various organizations throughout the City of Providence.,"campaign-finance,candidates-biography",john-lombardi,Providence City Councilman ,Rhode Island,democrat,0,0,0,0,1,a WPRI Channel 12 debate
8769.json,TRUE,Only 3 percent of voters 18 to 34 dont believe that climate change is really happening.,"climate-change,environment,polls,science",chris-murphy,U.S. House of Representatives,Connecticut,democrat,0,0,0,0,0,remarks at a news conference
9699.json,mostly-true,Says U.S. Senate candidate Joni Ernst does not support a national minimum wage.,"federal-budget,income,jobs,workers",bruce-braley,U.S. House of Representatives,Iowa,democrat,0,2,0,1,0,
1148.json,pants-fire,Birthers have obtained a copy of Obamas Kenyan birth certificate.,"candidates-biography,obama-birth-certificate",orly-taitz,,,none,0,0,0,0,1,an attachment to a lawsuit
10370.json,barely-true,Keystone means unlocking the Canadian tar sands.,"energy,environment",chris-coons,"County executive of New Castle County, Delaware",Delaware,democrat,1,0,0,0,0,"an interview on ""Fox News Sunday"""
7671.json,pants-fire,"The working tax cut created over 40,000 new jobs in just the last four years.",taxes,associated-industries-florida,,Florida,organization,0,0,1,0,1,a TV ad
12695.json,TRUE,There are at least twice as many licensed firearm dealers in California as there are McDonalds.,guns,safety-all-initiative,,California ,none,0,0,0,1,0,an email.
8835.json,FALSE,I played in a game here against the Pittsburgh Steelers where there was 23 inches of snow. We played in at least 15 inches of that.,sports,curtis-martin,,,none,0,1,0,0,0,comments on ESPN
991.json,barely-true,It is the Department of Homeland Security's view that returning military veterans and gun owners are likely to commit terrorist acts.,"military,terrorism,veterans",gus-bilirakis,Congressman,Florida,republican,1,1,0,1,0,a news release
10001.json,barely-true,Data on violent crime shows Wisconsin has become less safe than it was when Scott Walker took office.,"city-budget,city-government,county-budget,county-government,crime,criminal-justice,state-budget",wisconsin-professional-police-association,,Wisconsin,none,1,0,0,1,0,a news conference
7686.json,mostly-true,The Boston Marathon bombing is the fifth case in which U.S. government officials examined individuals potentially involved in terrorism and felt they were no threat and they went on to carry out terrorist murders.,terrorism,peter-king,U.S. House of Representatives,New York,republican,0,1,1,2,1,an interview with MSNBC
12435.json,mostly-true,"In 2006, Donald Trump was hoping for a real estate crash.","bankruptcy,candidates-biography,debt,economy,history,housing,income,jobs,stimulus,wealth",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,an advertisement
976.json,TRUE,The Republican leadership's budget proposal doesn't contain any numbers.,federal-budget,robert-gibbs,Former White House Press Secretary,,democrat,1,1,0,1,0,a statement during a press briefing
6377.json,TRUE,Says 1 in 7 American families is on food stamps.,"economy,pundits,welfare",sarah-palin,,Alaska,republican,9,19,9,6,6,her speech at a rally for Ted Cruz in The Woodlands
8252.json,mostly-true,"The Kenosha casino would be one of the states largest employers and pay more to the state than any other company or Tribe essentially, it would be Wisconsins biggest taxpayer.","gambling,jobs,state-budget,taxes",menominee-indian-tribe-wisconsin,,Wisconsin,none,0,0,0,1,0,a web posting
7127.json,TRUE,Our race was the closest U.S. Senate race in Ohio in 36 years -- when Howard Metzenbaum defeated Robert Taft in 1976.,elections,josh-mandel,Ohio treasurer,Ohio,republican,4,5,4,5,6,an email to supporters
507.json,barely-true,"We have drawn down to presurge levels. Basra, Mosul and now Sadr City are quiet and it's long and it's tough and there will be setbacks.",iraq,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,"Greensdale, Wis."
7269.json,half-true,"Says Austins treated wastewater, put into the Colorado River, is of higher quality than water the city takes from the lake for public use.","environment,water",lee-leffingwell,Austin mayor,Texas,democrat,1,0,4,1,0,an Austin City Council meeting.
1308.json,FALSE,"An amendment to the House health reform bill ""puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money.""","abortion,health-care",nita-lowey,U.S. House of Representatives,New York,democrat,0,1,0,0,0,a speech on the House floor
6408.json,TRUE,"As president, Barack Obama has never visited Israel.","israel,message-machine-2012",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a campaign ad
12252.json,FALSE,Were the worst state in the country at moving people from welfare to work.,welfare,catherine-hanaway,Candidate for governor of Missouri,Missouri,republican,0,1,0,0,0,a Republican gubernatorial debate
4533.json,half-true,Says the private sector in Texas created 1 million jobs over the past decade.,jobs,rick-perry,Governor,Texas,republican,30,30,42,23,18,a television interview
